t,q1,q2,dq1,dq2,tip_x,tip_y,tip_z,tip_x_rel,tip_z_rel,elbow_x,elbow_z,step_idx
1.7440000000,10.6775363653,3.8028265135,3.4395912973,-2.0474803338,-0.6492018069,0.0000000000,2.5081667394,-0.6492018069,0.0081667394,-0.4832980469,2.9724451874,872.0000000000
1.7460000000,10.6844089942,3.7987420762,3.4330527930,-2.0370033750,-0.6452907861,0.0000000000,2.5112352667,-0.6452907861,0.0112352667,-0.4780931750,2.9750493390,873.0000000000
1.7480000000,10.6912686374,3.7946783152,3.4266056659,-2.0268035539,-0.6413822843,0.0000000000,2.5142648800,-0.6413822843,0.0142648800,-0.4728885586,2.9776096751,874.0000000000
1.7500000000,10.6981154787,3.7906346795,3.4202512681,-2.0168775125,-0.6374761273,0.0000000000,2.5172557170,-0.6374761273,0.0172557170,-0.4676842141,2.9801263696,875.0000000000
1.7520000000,10.7049497052,3.7866106249,3.4139909584,-2.0072219013,-0.6335721434,0.0000000000,2.5202079137,-0.6335721434,0.0202079137,-0.4624801560,2.9825995946,876.0000000000
1.7540000000,10.7117715062,3.7826056138,3.4078261012,-1.9978333799,-0.6296701642,0.0000000000,2.5231216038,-0.6296701642,0.0231216038,-0.4572763966,2.9850295206,877.0000000000
1.7560000000,10.7185810741,3.7786191155,3.4017580659,-1.9887086171,-0.6257700237,0.0000000000,2.5259969192,-0.6257700237,0.0259969192,-0.4520729463,2.9874163163,878.0000000000
1.7580000000,10.7253786039,3.7746506058,3.3957882268,-1.9798442909,-0.6218715593,0.0000000000,2.5288339898,-0.6218715593,0.0288339898,-0.4468698136,2.9897601485,879.0000000000
1.7600000000,10.7321642934,3.7706995670,3.3899179623,-1.9712370896,-0.6179746109,0.0000000000,2.5316329434,-0.6179746109,0.0316329434,-0.4416670050,2.9920611820,880.0000000000
1.7620000000,10.7389383431,3.7667654882,3.3841486544,-1.9628837113,-0.6140790217,0.0000000000,2.5343939059,-0.6140790217,0.0343939059,-0.4364645254,2.9943195798,881.0000000000
1.7640000000,10.7457009562,3.7628478651,3.3784816885,-1.9547808646,-0.6101846378,0.0000000000,2.5371170011,-0.6101846378,0.0371170011,-0.4312623777,2.9965355027,882.0000000000
1.7660000000,10.7524523390,3.7589461999,3.3729184527,-1.9469252688,-0.6062913080,0.0000000000,2.5398023506,-0.6062913080,0.0398023506,-0.4260605629,2.9987091095,883.0000000000
1.7680000000,10.7591927001,3.7550600014,3.3674603378,-1.9393136544,-0.6023988847,0.0000000000,2.5424500742,-0.6023988847,0.0424500742,-0.4208590806,3.0008405565,884.0000000000
1.7700000000,10.7659222513,3.7511887848,3.3621087365,-1.9319427630,-0.5985072228,0.0000000000,2.5450602892,-0.5985072228,0.0450602892,-0.4156579283,3.0029299981,885.0000000000
1.7720000000,10.7726412070,3.7473320720,3.3568650430,-1.9248093481,-0.5946161806,0.0000000000,2.5476331113,-0.5946161806,0.0476331113,-0.4104571022,3.0049775861,886.0000000000
1.7740000000,10.7793497844,3.7434893912,3.3517306532,-1.9179101751,-0.5907256193,0.0000000000,2.5501686538,-0.5907256193,0.0501686538,-0.4052565967,3.0069834701,887.0000000000
1.7760000000,10.7860482034,3.7396602773,3.3467069639,-1.9112420217,-0.5868354034,0.0000000000,2.5526670278,-0.5868354034,0.0526670278,-0.4000564046,3.0089477971,888.0000000000
1.7780000000,10.7927366870,3.7358442713,3.3417953725,-1.9048016783,-0.5829454003,0.0000000000,2.5551283425,-0.5829454003,0.0551283425,-0.3948565173,3.0108707115,889.0000000000
1.7800000000,10.7994154606,3.7320409208,3.3369972771,-1.8985859479,-0.5790554809,0.0000000000,2.5575527050,-0.5790554809,0.0575527050,-0.3896569247,3.0127523554,890.0000000000
1.7820000000,10.8060847527,3.7282497799,3.3323140755,-1.8925916473,-0.5751655189,0.0000000000,2.5599402200,-0.5751655189,0.0599402200,-0.3844576153,3.0145928679,891.0000000000
1.7840000000,10.8127447944,3.7244704087,3.3277471659,-1.8868156065,-0.5712753913,0.0000000000,2.5622909902,-0.5712753913,0.0622909902,-0.3792585760,3.0163923857,892.0000000000
1.7860000000,10.8193958198,3.7207023740,3.3232979457,-1.8812546694,-0.5673849786,0.0000000000,2.5646051163,-0.5673849786,0.0646051163,-0.3740597925,3.0181510425,893.0000000000
1.7880000000,10.8260380656,3.7169452487,3.3189678119,-1.8759056943,-0.5634941640,0.0000000000,2.5668826966,-0.5634941640,0.0668826966,-0.3688612494,3.0198689694,894.0000000000
1.7900000000,10.8326717714,3.7131986120,3.3147581606,-1.8707655539,-0.5596028344,0.0000000000,2.5691238274,-0.5596028344,0.0691238274,-0.3636629298,3.0215462943,895.0000000000
1.7920000000,10.8392971795,3.7094620494,3.3106703869,-1.8658311358,-0.5557108799,0.0000000000,2.5713286028,-0.5557108799,0.0713286028,-0.3584648157,3.0231831424,896.0000000000
1.7940000000,10.8459145351,3.7057351524,3.3067058845,-1.8610993428,-0.5518181936,0.0000000000,2.5734971148,-0.5518181936,0.0734971148,-0.3532668881,3.0247796359,897.0000000000
1.7960000000,10.8525240861,3.7020175190,3.3028660459,-1.8565670933,-0.5479246723,0.0000000000,2.5756294532,-0.5479246723,0.0756294532,-0.3480691266,3.0263358938,898.0000000000
1.7980000000,10.8591260833,3.6983087531,3.2991522616,-1.8522313214,-0.5440302159,0.0000000000,2.5777257054,-0.5440302159,0.0777257054,-0.3428715102,3.0278520321,899.0000000000
1.8000000000,10.8657207801,3.6946084647,3.2955659206,-1.8480889775,-0.5401347276,0.0000000000,2.5797859572,-0.5401347276,0.0797859572,-0.3376740165,3.0293281635,900.0000000000
1.8020000000,10.8723084329,3.6909162702,3.2921084096,-1.8441370283,-0.5362381141,0.0000000000,2.5818102915,-0.5362381141,0.0818102915,-0.3324766226,3.0307643976,901.0000000000
1.8040000000,10.8788893006,3.6872317917,3.2887811135,-1.8403724576,-0.5323402855,0.0000000000,2.5837987897,-0.5323402855,0.0837987897,-0.3272793043,3.0321608407,902.0000000000
1.8060000000,10.8854636451,3.6835546575,3.2855854144,-1.8367922662,-0.5284411552,0.0000000000,2.5857515305,-0.5284411552,0.0857515305,-0.3220820370,3.0335175957,903.0000000000
1.8080000000,10.8920317309,3.6798845017,3.2825226924,-1.8333934725,-0.5245406401,0.0000000000,2.5876685908,-0.5245406401,0.0876685908,-0.3168847951,3.0348347622,904.0000000000
1.8100000000,10.8985938254,3.6762209646,3.2795943246,-1.8301731128,-0.5206386604,0.0000000000,2.5895500451,-0.5206386604,0.0895500451,-0.3116875525,3.0361124363,905.0000000000
1.8120000000,10.9051501987,3.6725636923,3.2768016854,-1.8271282415,-0.5167351401,0.0000000000,2.5913959657,-0.5167351401,0.0913959657,-0.3064902822,3.0373507107,906.0000000000
1.8140000000,10.9117011235,3.6689123366,3.2741461464,-1.8242559317,-0.5128300062,0.0000000000,2.5932064229,-0.5128300062,0.0932064229,-0.3012929570,3.0385496743,907.0000000000
1.8160000000,10.9182468756,3.6652665554,3.2716290759,-1.8215532752,-0.5089231895,0.0000000000,2.5949814845,-0.5089231895,0.0949814845,-0.2960955489,3.0397094127,908.0000000000
1.8180000000,10.9247877331,3.6616260123,3.2692518391,-1.8190173835,-0.5050146243,0.0000000000,2.5967212164,-0.5050146243,0.0967212164,-0.2908980295,3.0408300078,909.0000000000
1.8200000000,10.9313239771,3.6579903766,3.2670157978,-1.8166453872,-0.5011042485,0.0000000000,2.5984256821,-0.5011042485,0.0984256821,-0.2857003703,3.0419115376,910.0000000000
1.8220000000,10.9378558913,3.6543593234,3.2649223101,-1.8144344375,-0.4971920033,0.0000000000,2.6000949430,-0.4971920033,0.1000949430,-0.2805025420,3.0429540765,911.0000000000
1.8240000000,10.9443837622,3.6507325334,3.2629727307,-1.8123817055,-0.4932778337,0.0000000000,2.6017290582,-0.4932778337,0.1017290582,-0.2753045156,3.0439576952,912.0000000000
1.8260000000,10.9509078791,3.6471096930,3.2611684102,-1.8104843835,-0.4893616882,0.0000000000,2.6033280847,-0.4893616882,0.1033280847,-0.2701062615,3.0449224604,913.0000000000
1.8280000000,10.9574285336,3.6434904941,3.2595106953,-1.8087396849,-0.4854435189,0.0000000000,2.6048920771,-0.4854435189,0.1048920771,-0.2649077501,3.0458484348,914.0000000000
1.8300000000,10.9639460205,3.6398746344,3.2580009286,-1.8071448445,-0.4815232817,0.0000000000,2.6064210878,-0.4815232817,0.1064210878,-0.2597089518,3.0467356775,915.0000000000
1.8320000000,10.9704606369,3.6362618167,3.2566404483,-1.8056971194,-0.4776009359,0.0000000000,2.6079151671,-0.4776009359,0.1079151671,-0.2545098371,3.0475842432,916.0000000000
1.8340000000,10.9769726827,3.6326517496,3.2554305881,-1.8043937890,-0.4736764447,0.0000000000,2.6093743629,-0.4736764447,0.1093743629,-0.2493103764,3.0483941828,917.0000000000
1.8360000000,10.9834824605,3.6290441471,3.2543726770,-1.8032321556,-0.4697497748,0.0000000000,2.6107987209,-0.4697497748,0.1107987209,-0.2441105405,3.0491655431,918.0000000000
1.8380000000,10.9899902756,3.6254387283,3.2534680391,-1.8022095448,-0.4658208968,0.0000000000,2.6121882846,-0.4658208968,0.1121882846,-0.2389103001,3.0498983666,919.0000000000
1.8400000000,10.9964964357,3.6218352180,3.2527179935,-1.8013233060,-0.4618897850,0.0000000000,2.6135430949,-0.4618897850,0.1135430949,-0.2337096266,3.0505926917,920.0000000000
1.8420000000,11.0030012515,3.6182333459,3.2521238541,-1.8005708130,-0.4579564173,0.0000000000,2.6148631907,-0.4579564173,0.1148631907,-0.2285084915,3.0512485527,921.0000000000
1.8440000000,11.0095050360,3.6146328473,3.2516869291,-1.7999494640,-0.4540207756,0.0000000000,2.6161486086,-0.4540207756,0.1161486086,-0.2233068669,3.0518659792,922.0000000000
1.8460000000,11.0160081049,3.6110334624,3.2514085210,-1.7994566829,-0.4500828455,0.0000000000,2.6173993827,-0.4500828455,0.1173993827,-0.2181047253,3.0524449970,923.0000000000
1.8480000000,11.0225107766,3.6074349365,3.2512899265,-1.7990899188,-0.4461426164,0.0000000000,2.6186155448,-0.4461426164,0.1186155448,-0.2129020400,3.0529856270,924.0000000000
1.8500000000,11.0290133720,3.6038370203,3.2513324361,-1.7988466474,-0.4422000815,0.0000000000,2.6197971245,-0.4422000815,0.1197971245,-0.2076987849,3.0534878861,925.0000000000
1.8520000000,11.0355162146,3.6002394693,3.2515373336,-1.7987243712,-0.4382552382,0.0000000000,2.6209441489,-0.4382552382,0.1209441489,-0.2024949346,3.0539517863,926.0000000000
1.8540000000,11.0420196304,3.5966420438,3.2519058962,-1.7987206199,-0.4343080873,0.0000000000,2.6220566427,-0.4343080873,0.1220566427,-0.1972904646,3.0543773354,927.0000000000
1.8560000000,11.0485239481,3.5930445094,3.2524393942,-1.7988329513,-0.4303586339,0.0000000000,2.6231346281,-0.4303586339,0.1231346281,-0.1920853515,3.0547645364,928.0000000000
1.8580000000,11.0550294988,3.5894466363,3.2531390902,-1.7990589514,-0.4264068869,0.0000000000,2.6241781252,-0.4264068869,0.1241781252,-0.1868795727,3.0551133878,929.0000000000
1.8600000000,11.0615366161,3.5858481994,3.2540062394,-1.7993962356,-0.4224528593,0.0000000000,2.6251871514,-0.4224528593,0.1251871514,-0.1816731068,3.0554238834,930.0000000000
1.8620000000,11.0680456362,3.5822489787,3.2550420889,-1.7998424490,-0.4184965678,0.0000000000,2.6261617215,-0.4184965678,0.1261617215,-0.1764659336,3.0556960123,931.0000000000
1.8640000000,11.0745568978,3.5786487586,3.2562478775,-1.8003952671,-0.4145380334,0.0000000000,2.6271018482,-0.4145380334,0.1271018482,-0.1712580341,3.0559297586,932.0000000000
1.8660000000,11.0810707418,3.5750473281,3.2576248351,-1.8010523961,-0.4105772811,0.0000000000,2.6280075414,-0.4105772811,0.1280075414,-0.1660493908,3.0561251020,933.0000000000
1.8680000000,11.0875875120,3.5714444809,3.2591741827,-1.8018115745,-0.4066143398,0.0000000000,2.6288788085,-0.4066143398,0.1288788085,-0.1608399876,3.0562820170,934.0000000000
1.8700000000,11.0941075543,3.5678400153,3.2608971316,-1.8026705727,-0.4026492428,0.0000000000,2.6297156545,-0.4026492428,0.1297156545,-0.1556298099,3.0564004733,935.0000000000
1.8720000000,11.1006312171,3.5642337336,3.2627948830,-1.8036271946,-0.3986820272,0.0000000000,2.6305180815,-0.3986820272,0.1305180815,-0.1504188449,3.0564804356,936.0000000000
1.8740000000,11.1071588512,3.5606254428,3.2648686281,-1.8046792779,-0.3947127346,0.0000000000,2.6312860893,-0.3947127346,0.1312860893,-0.1452070813,3.0565218636,937.0000000000
1.8760000000,11.1136908097,3.5570149542,3.2671195466,-1.8058246948,-0.3907414103,0.0000000000,2.6320196748,-0.3907414103,0.1320196748,-0.1399945098,3.0565247121,938.0000000000
1.8780000000,11.1202274483,3.5534020832,3.2695488074,-1.8070613534,-0.3867681044,0.0000000000,2.6327188325,-0.3867681044,0.1327188325,-0.1347811231,3.0564889306,939.0000000000
1.8800000000,11.1267691246,3.5497866494,3.2721575670,-1.8083871975,-0.3827928708,0.0000000000,2.6333835538,-0.3827928708,0.1333835538,-0.1295669158,3.0564144635,940.0000000000
1.8820000000,11.1333161990,3.5461684763,3.2749469698,-1.8098002086,-0.3788157677,0.0000000000,2.6340138278,-0.3788157677,0.1340138278,-0.1243518847,3.0563012501,941.0000000000
1.8840000000,11.1398690337,3.5425473917,3.2779181469,-1.8112984058,-0.3748368579,0.0000000000,2.6346096405,-0.3748368579,0.1346096405,-0.1191360288,3.0561492244,942.0000000000
1.8860000000,11.1464279935,3.5389232272,3.2810722160,-1.8128798473,-0.3708562083,0.0000000000,2.6351709753,-0.3708562083,0.1351709753,-0.1139193496,3.0559583152,943.0000000000
1.8880000000,11.1529934452,3.5352958181,3.2844102806,-1.8145426310,-0.3668738901,0.0000000000,2.6356978125,-0.3668738901,0.1356978125,-0.1087018507,3.0557284458,944.0000000000
1.8900000000,11.1595657580,3.5316650037,3.2879334291,-1.8162848956,-0.3628899790,0.0000000000,2.6361901299,-0.3628899790,0.1361901299,-0.1034835387,3.0554595344,945.0000000000
1.8920000000,11.1661453030,3.5280306268,3.2916427346,-1.8181048217,-0.3589045551,0.0000000000,2.6366479019,-0.3589045551,0.1366479019,-0.0982644226,3.0551514935,946.0000000000
1.8940000000,11.1727324537,3.5243925338,3.2955392540,-1.8200006323,-0.3549177030,0.0000000000,2.6370711005,-0.3549177030,0.1370711005,-0.0930445142,3.0548042303,947.0000000000
1.8960000000,11.1793275855,3.5207505748,3.2996240271,-1.8219705945,-0.3509295117,0.0000000000,2.6374596941,-0.3509295117,0.1374596941,-0.0878238283,3.0544176466,948.0000000000
1.8980000000,11.1859310760,3.5171046031,3.3038980763,-1.8240130201,-0.3469400747,0.0000000000,2.6378136486,-0.3469400747,0.1378136486,-0.0826023826,3.0539916386,949.0000000000
1.9000000000,11.1925433047,3.5134544755,3.3083624054,-1.8261262669,-0.3429494902,0.0000000000,2.6381329265,-0.3429494902,0.1381329265,-0.0773801981,3.0535260968,950.0000000000
1.9020000000,11.1991646532,3.5098000519,3.3130179990,-1.8283087395,-0.3389578608,0.0000000000,2.6384174873,-0.3389578608,0.1384174873,-0.0721572989,3.0530209062,951.0000000000
1.9040000000,11.2057955049,3.5061411954,3.3178658217,-1.8305588911,-0.3349652938,0.0000000000,2.6386672872,-0.3349652938,0.1386672872,-0.0669337125,3.0524759461,952.0000000000
1.9060000000,11.2124362452,3.5024777722,3.3229068172,-1.8328752240,-0.3309719012,0.0000000000,2.6388822794,-0.3309719012,0.1388822794,-0.0617094698,3.0518910902,953.0000000000
1.9080000000,11.2190872615,3.4988096514,3.3281419073,-1.8352562912,-0.3269777995,0.0000000000,2.6390624136,-0.3269777995,0.1390624136,-0.0564846056,3.0512662065,954.0000000000
1.9100000000,11.2257489428,3.4951367048,3.3335719914,-1.8377006975,-0.3229831100,0.0000000000,2.6392076365,-0.3229831100,0.1392076365,-0.0512591581,3.0506011570,955.0000000000
1.9120000000,11.2324216801,3.4914588073,3.3391979450,-1.8402071010,-0.3189879590,0.0000000000,2.6393178910,-0.3189879590,0.1393178910,-0.0460331697,3.0498957981,956.0000000000
1.9140000000,11.2391058658,3.4877758360,3.3450206191,-1.8427742138,-0.3149924772,0.0000000000,2.6393931171,-0.3149924772,0.1393931171,-0.0408066865,3.0491499804,957.0000000000
1.9160000000,11.2458018942,3.4840876708,3.3510408392,-1.8454008044,-0.3109968003,0.0000000000,2.6394332510,-0.3109968003,0.1394332510,-0.0355797590,3.0483635485,958.0000000000
1.9180000000,11.2525101614,3.4803941939,3.3572594040,-1.8480856978,-0.3070010689,0.0000000000,2.6394382254,-0.3070010689,0.1394382254,-0.0303524419,3.0475363411,959.0000000000
1.9200000000,11.2592310646,3.4766952899,3.3636770849,-1.8508277781,-0.3030054283,0.0000000000,2.6394079697,-0.3030054283,0.1394079697,-0.0251247942,3.0466681911,960.0000000000
1.9220000000,11.2659650029,3.4729908454,3.3702946241,-1.8536259891,-0.2990100290,0.0000000000,2.6393424094,-0.2990100290,0.1393424094,-0.0198968795,3.0457589255,961.0000000000
1.9240000000,11.2727123768,3.4692807491,3.3771127343,-1.8564793361,-0.2950150263,0.0000000000,2.6392414665,-0.2950150263,0.1392414665,-0.0146687662,3.0448083651,962.0000000000
1.9260000000,11.2794735880,3.4655648919,3.3841320969,-1.8593868874,-0.2910205805,0.0000000000,2.6391050592,-0.2910205805,0.1391050592,-0.0094405274,3.0438163247,963.0000000000
1.9280000000,11.2862490398,3.4618431660,3.3913533613,-1.8623477759,-0.2870268569,0.0000000000,2.6389331019,-0.2870268569,0.1389331019,-0.0042122413,3.0427826134,964.0000000000
1.9300000000,11.2930391365,3.4581154658,3.3987771434,-1.8653612004,-0.2830340260,0.0000000000,2.6387255053,-0.2830340260,0.1387255053,0.0010160089,3.0417070339,965.0000000000
1.9320000000,11.2998442838,3.4543816867,3.4064040247,-1.8684264277,-0.2790422633,0.0000000000,2.6384821761,-0.2790422633,0.1384821761,0.0062441347,3.0405893830,966.0000000000
1.9340000000,11.3066648884,3.4506417260,3.4142345504,-1.8715427935,-0.2750517496,0.0000000000,2.6382030170,-0.2750517496,0.1382030170,0.0114720419,3.0394294514,967.0000000000
1.9360000000,11.3135013581,3.4468954818,3.4222692290,-1.8747097050,-0.2710626705,0.0000000000,2.6378879268,-0.2710626705,0.1378879268,0.0166996312,3.0382270237,968.0000000000
1.9380000000,11.3203541017,3.4431428538,3.4305085300,-1.8779266417,-0.2670752173,0.0000000000,2.6375368001,-0.2670752173,0.1375368001,0.0219267971,3.0369818782,969.0000000000
1.9400000000,11.3272235289,3.4393837422,3.4389528833,-1.8811931579,-0.2630895863,0.0000000000,2.6371495276,-0.2630895863,0.1371495276,0.0271534286,3.0356937875,970.0000000000
1.9420000000,11.3341100502,3.4356180483,3.4476026776,-1.8845088837,-0.2591059791,0.0000000000,2.6367259955,-0.2591059791,0.1367259955,0.0323794082,3.0343625177,971.0000000000
1.9440000000,11.3410140768,3.4318456741,3.4564582587,-1.8878735276,-0.2551246027,0.0000000000,2.6362660860,-0.2551246027,0.1362660860,0.0376046126,3.0329878289,972.0000000000
1.9460000000,11.3479360206,3.4280665218,3.4655199285,-1.8912868779,-0.2511456695,0.0000000000,2.6357696768,-0.2511456695,0.1357696768,0.0428289119,3.0315694750,973.0000000000
1.9480000000,11.3548762941,3.4242804942,3.4747879432,-1.8947488044,-0.2471693971,0.0000000000,2.6352366412,-0.2471693971,0.1352366412,0.0480521697,3.0301072039,974.0000000000
1.9500000000,11.3618353101,3.4204874942,3.4842625119,-1.8982592607,-0.2431960087,0.0000000000,2.6346668483,-0.2431960087,0.1346668483,0.0532742429,3.0286007573,975.0000000000
1.9520000000,11.3688134819,3.4166874248,3.4939437950,-1.9018182859,-0.2392257332,0.0000000000,2.6340601624,-0.2392257332,0.1340601624,0.0584949815,3.0270498707,976.0000000000
1.9540000000,11.3758112232,3.4128801886,3.5038319030,-1.9054260066,-0.2352588045,0.0000000000,2.6334164433,-0.2352588045,0.1334164433,0.0637142284,3.0254542737,977.0000000000
1.9560000000,11.3828289475,3.4090656881,3.5139268944,-1.9090826390,-0.2312954626,0.0000000000,2.6327355463,-0.2312954626,0.1327355463,0.0689318192,3.0238136895,978.0000000000
1.9580000000,11.3898670687,3.4052438252,3.5242287743,-1.9127884906,-0.2273359527,0.0000000000,2.6320173218,-0.2273359527,0.1320173218,0.0741475825,3.0221278354,979.0000000000
1.9600000000,11.3969260005,3.4014145011,3.5347374929,-1.9165439626,-0.2233805258,0.0000000000,2.6312616154,-0.2233805258,0.1312616154,0.0793613387,3.0203964227,980.0000000000
1.9620000000,11.4040061565,3.3975776160,3.5454529436,-1.9203495518,-0.2194294386,0.0000000000,2.6304682680,-0.2194294386,0.1304682680,0.0845729010,3.0186191566,981.0000000000
1.9640000000,11.4111079500,3.3937330691,3.5563749616,-1.9242058526,-0.2154829535,0.0000000000,2.6296371155,-0.2154829535,0.1296371155,0.0897820743,3.0167957362,982.0000000000
